UWI;well_name;X;Y;MD;Z
314_349;349;349 754.220;6 464 106.410;1 750.000;1 621.090
314_349;349;349 752.920;6 464 106.010;1 760.000;1 630.990
314_349;349;349 751.620;6 464 105.710;1 770.000;1 640.890
314_349;349;349 750.220;6 464 105.310;1 780.000;1 650.790
314_349;349;349 748.820;6 464 104.910;1 790.000;1 660.690
314_349;349;349 747.520;6 464 104.510;1 800.000;1 670.590
314_349;349;349 746.120;6 464 104.110;1 810.000;1 680.490
314_349;349;349 744.820;6 464 103.710;1 820.000;1 690.390
314_349;349;349 743.420;6 464 103.310;1 830.000;1 700.290
314_349;349;349 742.020;6 464 102.910;1 840.000;1 710.180
314_349;349;349 740.620;6 464 102.510;1 850.000;1 720.080
314_349;349;349 739.220;6 464 102.010;1 860.000;1 729.970
314_349;349;349 737.820;6 464 101.610;1 870.000;1 739.850
314_349;349;349 736.320;6 464 101.110;1 880.000;1 749.730
314_349;349;349 734.820;6 464 100.610;1 890.000;1 759.610
314_349;349;349 733.320;6 464 100.110;1 900.000;1 769.490
314_349;349;349 731.820;6 464 099.610;1 910.000;1 779.360
314_349;349;349 730.320;6 464 099.210;1 920.000;1 789.230
314_349;349;349 728.720;6 464 098.710;1 930.000;1 799.090
314_349;349;349 727.120;6 464 098.410;1 940.000;1 808.960
314_349;349;349 725.520;6 464 098.010;1 950.000;1 818.830
314_349;349;349 724.020;6 464 097.610;1 960.000;1 828.700
314_349;349;349 722.420;6 464 097.110;1 970.000;1 838.560
314_349;349;349 720.820;6 464 096.810;1 980.000;1 848.430
314_349;349;349 719.320;6 464 096.410;1 990.000;1 858.300
314_349;349;349 717.720;6 464 096.010;2 000.000;1 868.180
314_349;349;349 716.220;6 464 095.610;2 010.000;1 878.050
314_349;349;349 714.820;6 464 095.210;2 020.000;1 887.940
314_349;349;349 713.320;6 464 094.810;2 030.000;1 897.820
314_349;349;349 711.920;6 464 094.410;2 040.000;1 907.720
314_349;349;349 710.520;6 464 094.110;2 050.000;1 917.620
314_349;349;349 709.220;6 464 093.810;2 060.000;1 927.520
314_349;349;349 707.920;6 464 093.510;2 070.000;1 937.440
314_349;349;349 706.620;6 464 093.310;2 080.000;1 947.350
314_349;349;349 705.320;6 464 093.110;2 090.000;1 957.260
314_349;349;349 704.020;6 464 092.810;2 100.000;1 967.170
314_349;349;349 702.720;6 464 092.610;2 110.000;1 977.080
314_349;349;349 701.320;6 464 092.310;2 120.000;1 986.980
314_349;349;349 699.920;6 464 092.010;2 130.000;1 996.890
314_349;349;349 698.620;6 464 091.710;2 140.000;2 006.780
314_349;349;349 697.120;6 464 091.510;2 150.000;2 016.680
314_349;349;349 695.720;6 464 091.210;2 160.000;2 026.570
314_349;349;349 694.220;6 464 090.910;2 170.000;2 036.460
314_349;349;349 692.820;6 464 090.610;2 180.000;2 046.350
314_349;349;349 691.320;6 464 090.310;2 190.000;2 056.230
314_349;349;349 689.920;6 464 090.010;2 200.000;2 066.130
314_349;349;349 688.420;6 464 089.710;2 210.000;2 076.020
314_349;349;349 687.020;6 464 089.510;2 220.000;2 085.920
314_349;349;349 685.620;6 464 089.210;2 230.000;2 095.810
314_349;349;349 684.220;6 464 088.810;2 240.000;2 105.700
314_349;349;349 682.820;6 464 088.510;2 250.000;2 115.600
314_349;349;349 681.420;6 464 088.210;2 260.000;2 125.500
314_349;349;349 680.020;6 464 087.910;2 270.000;2 135.400
314_349;349;349 678.720;6 464 087.510;2 280.000;2 145.300
314_349;349;349 677.420;6 464 087.210;2 290.000;2 155.210
314_349;349;349 676.120;6 464 086.910;2 300.000;2 165.130
314_349;349;349 674.820;6 464 086.610;2 310.000;2 175.040
314_349;349;349 673.620;6 464 086.410;2 320.000;2 184.960
314_349;349;349 672.320;6 464 086.210;2 330.000;2 194.880
314_349;349;349 671.120;6 464 085.910;2 340.000;2 204.800
314_349;349;349 669.920;6 464 085.710;2 350.000;2 214.730
314_349;349;349 668.720;6 464 085.510;2 360.000;2 224.650
314_349;349;349 667.420;6 464 085.210;2 370.000;2 234.560
314_349;349;349 666.220;6 464 084.910;2 380.000;2 244.480
314_349;349;349 664.920;6 464 084.710;2 390.000;2 254.400
314_349;349;349 663.620;6 464 084.410;2 400.000;2 264.310
314_349;349;349 662.320;6 464 084.110;2 410.000;2 274.220
314_349;349;349 661.020;6 464 083.810;2 420.000;2 284.130
314_349;349;349 659.820;6 464 083.510;2 430.000;2 294.050
314_349;349;349 658.520;6 464 083.210;2 440.000;2 303.970
314_349;349;349 657.320;6 464 082.910;2 450.000;2 313.890
314_349;349;349 656.120;6 464 082.510;2 460.000;2 323.800
314_349;349;349 654.820;6 464 082.210;2 470.000;2 333.720
314_349;349;349 653.620;6 464 081.910;2 480.000;2 343.640
314_349;349;349 652.420;6 464 081.510;2 490.000;2 353.560
314_349;349;349 651.220;6 464 081.210;2 500.000;2 363.480
314_349;349;349 649.920;6 464 080.910;2 510.000;2 373.400
314_349;349;349 648.720;6 464 080.610;2 520.000;2 383.310
314_349;349;349 647.420;6 464 080.210;2 530.000;2 393.220
314_349;349;349 646.120;6 464 079.910;2 540.000;2 403.130
314_349;349;349 644.820;6 464 079.610;2 550.000;2 413.040
314_349;349;349 643.520;6 464 079.310;2 560.000;2 422.950
314_349;349;349 642.220;6 464 079.010;2 570.000;2 432.860
314_349;349;349 640.920;6 464 078.610;2 580.000;2 442.780
314_349;349;349 639.720;6 464 078.310;2 590.000;2 452.700
314_349;349;349 638.520;6 464 078.010;2 600.000;2 462.620
314_349;349;349 637.420;6 464 077.710;2 610.000;2 472.550
314_349;349;349 636.320;6 464 077.310;2 620.000;2 482.490
314_349;349;349 635.220;6 464 077.010;2 630.000;2 492.420
314_349;349;349 634.220;6 464 076.610;2 640.000;2 502.370
314_349;349;349 633.320;6 464 076.310;2 650.000;2 512.310
314_349;349;349 632.320;6 464 075.910;2 660.000;2 522.270
314_349;349;349 631.420;6 464 075.610;2 670.000;2 532.220
314_349;349;349 630.420;6 464 075.310;2 680.000;2 542.170
314_349;349;349 629.520;6 464 075.010;2 690.000;2 552.120
314_349;349;349 628.520;6 464 074.710;2 700.000;2 562.070
314_349;349;349 627.620;6 464 074.510;2 710.000;2 572.020
314_349;349;349 626.720;6 464 074.210;2 720.000;2 581.980
314_349;349;349 625.820;6 464 073.910;2 730.000;2 591.940
314_349;349;349 625.020;6 464 073.710;2 740.000;2 601.900
314_349;349;349 624.120;6 464 073.410;2 750.000;2 611.850
314_350;350;349 948.080;6 464 130.190;10.000;-103.720
314_350;350;349 948.080;6 464 130.190;20.000;-93.720
314_350;350;349 948.080;6 464 130.190;30.000;-83.720
314_350;350;349 948.080;6 464 130.190;40.000;-73.720
314_350;350;349 948.080;6 464 130.190;50.000;-63.720
314_350;350;349 948.080;6 464 130.190;60.000;-53.720
314_350;350;349 948.080;6 464 130.190;70.000;-43.720
314_350;350;349 948.080;6 464 130.190;80.000;-33.720
314_350;350;349 948.080;6 464 130.190;90.000;-23.720
314_350;350;349 948.080;6 464 130.190;100.000;-13.720
314_350;350;349 948.080;6 464 130.190;110.000;-3.720
314_350;350;349 948.080;6 464 130.190;120.000;6.280
314_350;350;349 948.080;6 464 130.190;130.000;16.280
314_350;350;349 948.080;6 464 130.190;140.000;26.280
314_350;350;349 948.080;6 464 130.190;150.000;36.280
314_350;350;349 948.080;6 464 130.190;160.000;46.280
314_350;350;349 948.080;6 464 130.190;170.000;56.270
314_350;350;349 948.080;6 464 130.190;180.000;66.260
314_350;350;349 948.880;6 464 130.490;190.000;76.250
314_350;350;349 949.480;6 464 130.690;200.000;86.230
314_350;350;349 950.280;6 464 130.890;210.000;96.200
314_350;350;349 951.380;6 464 131.090;220.000;106.140
314_350;350;349 952.580;6 464 131.290;230.000;116.070
314_350;350;349 953.980;6 464 131.490;240.000;125.960
314_350;350;349 955.680;6 464 131.590;250.000;135.820
314_350;350;349 957.480;6 464 131.590;260.000;145.650
314_350;350;349 959.580;6 464 131.490;270.000;155.430
314_350;350;349 961.880;6 464 131.390;280.000;165.170
314_350;350;349 964.380;6 464 131.190;290.000;174.850
314_350;350;349 966.980;6 464 130.890;300.000;184.480
314_350;350;349 969.780;6 464 130.590;310.000;194.100
314_350;350;349 972.480;6 464 130.190;320.000;203.700
314_350;350;349 975.280;6 464 129.790;330.000;213.310
314_350;350;349 977.980;6 464 129.490;340.000;222.910
314_350;350;349 980.780;6 464 129.190;350.000;232.520
314_350;350;349 983.580;6 464 128.790;360.000;242.120
314_350;350;349 986.280;6 464 128.390;370.000;251.720
314_350;350;349 989.080;6 464 128.090;380.000;261.330
314_350;350;349 991.780;6 464 127.690;390.000;270.940
314_350;350;349 994.680;6 464 127.390;400.000;280.530
314_350;350;349 997.580;6 464 127.090;410.000;290.090
314_350;350;350 000.580;6 464 126.890;420.000;299.620
314_350;350;350 003.680;6 464 126.790;430.000;309.140
314_350;350;350 006.680;6 464 126.590;440.000;318.650
314_350;350;350 009.780;6 464 126.390;450.000;328.170
314_350;350;350 012.880;6 464 126.290;460.000;337.670
314_350;350;350 015.980;6 464 126.090;470.000;347.170
314_350;350;350 019.180;6 464 125.890;480.000;356.670
314_350;350;350 022.280;6 464 125.790;490.000;366.160
314_350;350;350 025.380;6 464 125.690;500.000;375.650
314_350;350;350 028.580;6 464 125.490;510.000;385.140
314_350;350;350 031.680;6 464 125.490;520.000;394.650
314_350;350;350 034.680;6 464 125.390;530.000;404.170
314_350;350;350 037.680;6 464 125.390;540.000;413.740
314_350;350;350 040.380;6 464 125.290;550.000;423.350
314_350;350;350 043.080;6 464 125.190;560.000;433.000
314_350;350;350 045.580;6 464 125.190;570.000;442.660
314_350;350;350 048.180;6 464 125.190;580.000;452.330
314_350;350;350 050.780;6 464 125.090;590.000;461.990
314_350;350;350 053.480;6 464 125.090;600.000;471.620
314_350;350;350 056.280;6 464 124.990;610.000;481.220
314_350;350;350 059.080;6 464 124.890;620.000;490.800
314_350;350;350 061.980;6 464 124.890;630.000;500.390
314_350;350;350 064.780;6 464 124.790;640.000;509.970
314_350;350;350 067.680;6 464 124.690;650.000;519.550
314_350;350;350 070.480;6 464 124.590;660.000;529.130
314_350;350;350 073.380;6 464 124.390;670.000;538.730
314_350;350;350 076.180;6 464 124.390;680.000;548.330
314_350;350;350 078.980;6 464 124.290;690.000;557.920
314_350;350;350 081.780;6 464 124.290;700.000;567.520
314_350;350;350 084.580;6 464 124.190;710.000;577.110
314_350;350;350 087.480;6 464 124.090;720.000;586.700
314_350;350;350 090.280;6 464 123.990;730.000;596.290
314_350;350;350 093.080;6 464 123.990;740.000;605.890
314_350;350;350 095.780;6 464 123.890;750.000;615.500
314_350;350;350 098.480;6 464 123.690;760.000;625.130
314_350;350;350 101.180;6 464 123.490;770.000;634.760
314_350;350;350 103.880;6 464 123.390;780.000;644.400
314_350;350;350 106.580;6 464 123.190;790.000;654.020
314_350;350;350 109.380;6 464 123.090;800.000;663.630
314_350;350;350 112.180;6 464 122.990;810.000;673.230
314_350;350;350 114.880;6 464 122.890;820.000;682.830
314_350;350;350 117.780;6 464 122.890;830.000;692.430
314_350;350;350 120.580;6 464 122.890;840.000;702.010
314_350;350;350 123.380;6 464 122.890;850.000;711.610
314_350;350;350 126.180;6 464 122.990;860.000;721.210
314_350;350;350 128.980;6 464 123.090;870.000;730.810
314_350;350;350 131.780;6 464 123.090;880.000;740.420
314_350;350;350 134.480;6 464 123.090;890.000;750.040
314_350;350;350 137.180;6 464 122.990;900.000;759.670
314_350;350;350 139.980;6 464 122.890;910.000;769.270
314_350;350;350 142.880;6 464 122.790;920.000;778.850
314_350;350;350 145.880;6 464 122.790;930.000;788.390
314_350;350;350 148.980;6 464 122.690;940.000;797.900
314_350;350;350 151.980;6 464 122.590;950.000;807.420
314_350;350;350 155.080;6 464 122.590;960.000;816.940
314_350;350;350 158.080;6 464 122.490;970.000;826.480
314_350;350;350 161.080;6 464 122.390;980.000;836.010
314_350;350;350 164.180;6 464 122.390;990.000;845.530
314_350;350;350 167.280;6 464 122.390;1 000.000;855.040
314_350;350;350 170.280;6 464 122.390;1 010.000;864.560
314_350;350;350 173.380;6 464 122.490;1 020.000;874.080
314_350;350;350 176.380;6 464 122.690;1 030.000;883.610
314_350;350;350 179.380;6 464 122.990;1 040.000;893.150
314_350;350;350 182.280;6 464 123.290;1 050.000;902.700
314_350;350;350 185.280;6 464 123.690;1 060.000;912.260
314_350;350;350 188.080;6 464 123.990;1 070.000;921.830
314_350;350;350 190.980;6 464 124.290;1 080.000;931.400
314_350;350;350 193.980;6 464 124.590;1 090.000;940.950
314_350;350;350 196.880;6 464 124.890;1 100.000;950.500
314_350;350;350 199.880;6 464 125.190;1 110.000;960.040
314_350;350;350 202.880;6 464 125.490;1 120.000;969.580
314_350;350;350 205.880;6 464 125.790;1 130.000;979.120
314_350;350;350 208.780;6 464 126.190;1 140.000;988.660
314_350;350;350 211.780;6 464 126.590;1 150.000;998.190
314_350;350;350 214.780;6 464 126.990;1 160.000;1 007.730
314_350;350;350 217.780;6 464 127.490;1 170.000;1 017.280
314_350;350;350 220.680;6 464 127.890;1 180.000;1 026.840
314_350;350;350 223.580;6 464 128.390;1 190.000;1 036.390
314_350;350;350 226.480;6 464 128.790;1 200.000;1 045.950
314_350;350;350 229.380;6 464 129.190;1 210.000;1 055.520
314_350;350;350 232.180;6 464 129.490;1 220.000;1 065.110
314_350;350;350 234.880;6 464 129.790;1 230.000;1 074.720
314_350;350;350 237.680;6 464 129.990;1 240.000;1 084.320
314_350;350;350 240.480;6 464 130.190;1 250.000;1 093.910
314_350;350;350 243.380;6 464 130.490;1 260.000;1 103.480
314_350;350;350 246.380;6 464 130.690;1 270.000;1 113.040
314_350;350;350 249.280;6 464 130.890;1 280.000;1 122.600
314_350;350;350 252.180;6 464 130.990;1 290.000;1 132.150
314_350;350;350 255.180;6 464 131.190;1 300.000;1 141.700
314_350;350;350 258.180;6 464 131.290;1 310.000;1 151.240
314_350;350;350 261.180;6 464 131.390;1 320.000;1 160.790
314_350;350;350 264.080;6 464 131.490;1 330.000;1 170.340
314_350;350;350 267.080;6 464 131.490;1 340.000;1 179.900
314_350;350;350 269.880;6 464 131.490;1 350.000;1 189.480
314_350;350;350 272.780;6 464 131.390;1 360.000;1 199.070
314_350;350;350 275.680;6 464 131.290;1 370.000;1 208.640
314_350;350;350 278.580;6 464 131.190;1 380.000;1 218.200
314_350;350;350 281.580;6 464 131.090;1 390.000;1 227.750
314_350;350;350 284.480;6 464 130.990;1 400.000;1 237.320
314_350;350;350 287.280;6 464 130.990;1 410.000;1 246.910
314_350;350;350 290.180;6 464 130.990;1 420.000;1 256.490
314_350;350;350 293.080;6 464 130.890;1 430.000;1 266.060
314_350;350;350 295.980;6 464 130.890;1 440.000;1 275.620
314_350;350;350 298.780;6 464 130.790;1 450.000;1 285.210
314_350;350;350 301.580;6 464 130.690;1 460.000;1 294.820
314_350;350;350 304.280;6 464 130.590;1 470.000;1 304.440
314_350;350;350 307.080;6 464 130.490;1 480.000;1 314.050
314_350;350;350 309.780;6 464 130.290;1 490.000;1 323.660
314_350;350;350 312.580;6 464 130.190;1 500.000;1 333.270
314_350;350;350 315.380;6 464 129.990;1 510.000;1 342.870
314_350;350;350 318.180;6 464 129.790;1 520.000;1 352.480
314_350;350;350 320.980;6 464 129.590;1 530.000;1 362.060
314_350;350;350 323.880;6 464 129.490;1 540.000;1 371.630
314_350;350;350 326.780;6 464 129.490;1 550.000;1 381.200
314_350;350;350 329.680;6 464 129.390;1 560.000;1 390.790
314_350;350;350 332.480;6 464 129.390;1 570.000;1 400.390
314_350;350;350 335.280;6 464 129.390;1 580.000;1 409.980
314_350;350;350 338.180;6 464 129.390;1 590.000;1 419.560
314_350;350;350 341.080;6 464 129.290;1 600.000;1 429.120
314_350;350;350 343.980;6 464 129.290;1 610.000;1 438.690
314_350;350;350 346.880;6 464 129.290;1 620.000;1 448.250
314_350;350;350 349.680;6 464 129.290;1 630.000;1 457.850
314_350;350;350 352.480;6 464 129.290;1 640.000;1 467.460
314_350;350;350 355.280;6 464 129.390;1 650.000;1 477.070
314_350;350;350 357.980;6 464 129.390;1 660.000;1 486.680
314_350;350;350 360.780;6 464 129.490;1 670.000;1 496.290
314_350;350;350 363.480;6 464 129.390;1 680.000;1 505.900
314_350;350;350 366.280;6 464 129.390;1 690.000;1 515.510
314_350;350;350 369.180;6 464 129.490;1 700.000;1 525.100
314_350;350;350 371.980;6 464 129.390;1 710.000;1 534.690
314_350;350;350 374.880;6 464 129.390;1 720.000;1 544.270
314_350;350;350 377.680;6 464 129.490;1 730.000;1 553.850
314_350;350;350 380.580;6 464 129.490;1 740.000;1 563.410
314_350;350;350 383.580;6 464 129.590;1 750.000;1 572.960
314_350;350;350 386.580;6 464 129.690;1 760.000;1 582.500
314_350;350;350 389.580;6 464 129.890;1 770.000;1 592.040
314_350;350;350 392.580;6 464 130.090;1 780.000;1 601.580
314_350;350;350 395.580;6 464 130.290;1 790.000;1 611.120
314_350;350;350 398.580;6 464 130.490;1 800.000;1 620.660
314_350;350;350 401.480;6 464 130.590;1 810.000;1 630.240
314_350;350;350 404.180;6 464 130.690;1 820.000;1 639.850
314_350;350;350 406.880;6 464 130.790;1 830.000;1 649.480
314_350;350;350 409.580;6 464 130.790;1 840.000;1 659.100
314_350;350;350 412.380;6 464 130.890;1 850.000;1 668.720
314_350;350;350 415.180;6 464 130.990;1 860.000;1 678.320
314_350;350;350 417.880;6 464 130.990;1 870.000;1 687.930
314_350;350;350 420.680;6 464 131.090;1 880.000;1 697.540
314_350;350;350 423.480;6 464 131.090;1 890.000;1 707.150
314_350;350;350 426.280;6 464 131.190;1 900.000;1 716.740
314_350;350;350 429.180;6 464 131.290;1 910.000;1 726.320
314_350;350;350 431.980;6 464 131.390;1 920.000;1 735.910
314_350;350;350 434.780;6 464 131.490;1 930.000;1 745.500
314_350;350;350 437.580;6 464 131.590;1 940.000;1 755.090
314_350;350;350 440.480;6 464 131.690;1 950.000;1 764.690
314_350;350;350 443.280;6 464 131.790;1 960.000;1 774.270
314_350;350;350 446.180;6 464 131.890;1 970.000;1 783.850
314_350;350;350 448.980;6 464 131.990;1 980.000;1 793.440
314_350;350;350 451.780;6 464 132.090;1 990.000;1 803.040
314_350;350;350 454.680;6 464 132.190;2 000.000;1 812.620
314_350;350;350 457.480;6 464 132.290;2 010.000;1 822.200
314_350;350;350 460.480;6 464 132.390;2 020.000;1 831.770
314_350;350;350 463.380;6 464 132.590;2 030.000;1 841.330
314_350;350;350 466.180;6 464 132.690;2 040.000;1 850.910
314_350;350;350 468.980;6 464 132.690;2 050.000;1 860.510
314_350;350;350 471.780;6 464 132.690;2 060.000;1 870.110
314_350;350;350 474.680;6 464 132.790;2 070.000;1 879.700
314_350;350;350 477.580;6 464 132.890;2 080.000;1 889.260
314_350;350;350 480.480;6 464 132.990;2 090.000;1 898.820
314_350;350;350 483.480;6 464 133.090;2 100.000;1 908.380
314_350;350;350 486.380;6 464 133.290;2 110.000;1 917.950
314_350;350;350 489.280;6 464 133.490;2 120.000;1 927.500
314_350;350;350 492.280;6 464 133.690;2 130.000;1 937.040
314_350;350;350 495.380;6 464 133.990;2 140.000;1 946.560
314_350;350;350 498.380;6 464 134.290;2 150.000;1 956.090
314_350;350;350 501.280;6 464 134.490;2 160.000;1 965.650
314_350;350;350 504.180;6 464 134.590;2 170.000;1 975.220
314_350;350;350 507.180;6 464 134.690;2 180.000;1 984.760
314_350;350;350 510.180;6 464 134.890;2 190.000;1 994.280
314_350;350;350 513.280;6 464 134.990;2 200.000;2 003.810
314_350;350;350 516.280;6 464 134.990;2 210.000;2 013.360
314_350;350;350 519.180;6 464 134.990;2 220.000;2 022.920
314_350;350;350 522.080;6 464 134.990;2 230.000;2 032.490
314_350;350;350 524.880;6 464 134.990;2 240.000;2 042.080
314_350;350;350 527.680;6 464 134.990;2 250.000;2 051.700
314_350;350;350 530.380;6 464 134.990;2 260.000;2 061.310
314_350;350;350 533.180;6 464 134.990;2 270.000;2 070.910
314_350;350;350 536.080;6 464 134.890;2 280.000;2 080.500
314_350;350;350 538.880;6 464 134.890;2 290.000;2 090.070
314_350;350;350 541.880;6 464 134.890;2 300.000;2 099.640
314_350;350;350 544.780;6 464 134.890;2 310.000;2 109.200
314_350;350;350 547.680;6 464 134.990;2 320.000;2 118.770
314_350;350;350 550.480;6 464 135.090;2 330.000;2 128.360
314_350;350;350 553.280;6 464 135.090;2 340.000;2 137.960
314_350;350;350 556.180;6 464 135.190;2 350.000;2 147.540
314_350;350;350 559.080;6 464 135.290;2 360.000;2 157.120
